,date,station_id,station_name,station_lat,station_long,ride_counts,trip_minutes
2320,2020-03-01,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,2310,3899446
2321,2020-03-01,3424,E 106 St & Lexington Ave,40.791976,-73.945993,544,558830
2322,2020-03-01,3425,2 Ave & E 104 St,40.7892105,-73.94370784,699,1074230
2323,2020-03-01,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,1834,1240330
2324,2020-03-01,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,478,326559
2325,2020-03-01,3435,Grand St & Elizabeth St,40.718822,-73.99596,4271,4367986
2326,2020-03-01,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,962,1741515
2327,2020-03-01,3440,Fulton St & Adams St,40.69241829257847,-73.98949474096298,1555,4525843
2328,2020-03-01,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,2804,2665361
2329,2020-03-01,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,623,481382
2330,2020-03-01,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,852,1104572
2331,2020-03-01,3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,620,588939
2332,2020-03-01,3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,225,844903
2333,2020-03-01,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,1027,1079625
2334,2020-03-01,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,2427,2491478
2335,2020-03-01,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,1852,1627480
2336,2020-03-01,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,1805,2383909
2337,2020-03-01,3469,India St & West St,40.73181401720966,-73.95995020866394,716,554743
2338,2020-03-01,3472,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981,1859,2114818
2339,2020-03-01,3477,39 St & 2 Ave,40.65539977447831,-74.01062786579132,257,570102
2340,2020-03-01,3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863,320,544566
2341,2020-03-01,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,1157,1296572
2342,2020-03-01,3490,E 116 St & 2 Ave,40.796879,-73.937261,326,1348666
2343,2020-03-01,3491,E 118 St & 1 Ave,40.79747,-73.93504,460,1392198
2344,2020-03-01,3492,E 118 St & Park Ave,40.8005385,-73.9419949,305,499868
2345,2020-03-01,3493,E 118 St & 3 Ave,40.799139,-73.9389152,562,572752
2346,2020-03-01,3494,E 115 St & Lexington Ave,40.797911,-73.9423,496,570853
2347,2020-03-01,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,530,630859
2348,2020-03-01,3496,1 Ave & E 110 St,40.7923272,-73.9383,790,754883
2349,2020-03-01,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,1150,1748521
2350,2020-03-01,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,351,390584
2351,2020-03-01,3499,2 Ave & E 122 St,40.8006721,-73.9349,345,280922
2352,2020-03-01,3500,E 115 St & Madison Ave,40.7989445,-73.944846,407,351479
2353,2020-03-01,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,444,410003
2354,2020-03-01,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,678,1162200
2355,2020-03-01,3503,Madison Ave & E 120 St,40.80295,-73.942954,321,281569
2356,2020-03-01,3504,E 123 St & Lexington Ave,40.8029263,-73.9379,393,954081
2357,2020-03-01,3505,Lexington Ave & E 127 St,40.805726,-73.936322,319,415807
2358,2020-03-01,3506,Lexington Ave & E 120 St,40.8013066,-73.9398167,387,2052723
2359,2020-03-01,3507,Park Ave & E 124 St,40.8045555,-73.9396861,1165,1008041
2360,2020-03-01,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,878,1756266
2361,2020-03-01,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,584,560098
2362,2020-03-01,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,513,2343315
2363,2020-03-01,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,305,1835228
2364,2020-03-01,3513,21 St & Hoyt Ave S,40.774645,-73.923706,271,355056
2365,2020-03-01,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,590,666297
2366,2020-03-01,3515,24 Ave & 26 St,40.774591,-73.918544,252,224612
2367,2020-03-01,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,387,270346
2368,2020-03-01,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074,162,113845
2369,2020-03-01,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,1004,3528838
2370,2020-03-01,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,415,532214
2371,2020-03-01,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,2055,3263340
2372,2020-03-01,3522,37 St & 24 Ave,40.7701477,-73.9120938,147,213224
2373,2020-03-01,3523,24 Ave & 29 St,40.7729,-73.916142,231,242691
2374,2020-03-01,3524,19 St & 24 Ave,40.7774552,-73.9225403,261,464078
2375,2020-03-01,3525,23 Ave & 27 St,40.776165,-73.9153175,178,624646
2376,2020-03-01,3526,31 St & 23 Ave,40.7747878,-73.9125551,788,755235
2377,2020-03-01,3527,5 Ave & E 126 St,40.80698,-73.941747,341,722227
2378,2020-03-01,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,340,581864
2379,2020-03-01,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,1042,2473158
2380,2020-03-01,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,230,398705
2381,2020-03-01,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,642,918712
2382,2020-03-01,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,476,704703
2383,2020-03-01,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,855,2279753
2384,2020-03-01,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,1393,3329005
2385,2020-03-01,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,655,1588627
2386,2020-03-01,3536,W 116 St & Broadway,40.8082,-73.9641,552,721518
2387,2020-03-01,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,634,780063
2388,2020-03-01,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,804,1176630
2389,2020-03-01,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,711,719080
2390,2020-03-01,3540,Morningside Ave & W 123 St,40.81,-73.9551508,600,814290
2391,2020-03-01,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,471,1116133
2392,2020-03-01,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,444,542289
2393,2020-03-01,3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,186,192753
2394,2020-03-01,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,519,464734
2395,2020-03-01,3545,Broadway & W 122 St,40.8120562,-73.9612547,303,423672
2396,2020-03-01,3546,Pacific St & Classon Ave,40.6791944,-73.9587903,216,189077
2397,2020-03-01,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,601,866219
2398,2020-03-01,3549,Grand Ave & Bergen St,40.678045,-73.962408,606,2488533
2399,2020-03-01,3551,3 Ave & E 112 St,40.795508,-73.941606,332,311301
2400,2020-03-01,3552,W 113 St & Broadway,40.805973,-73.964928,648,825330
2401,2020-03-01,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,1208,1873498
2402,2020-03-01,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,327,364955
2403,2020-03-01,3555,28 St & 41 Ave,40.751047,-73.93797,571,571022
2404,2020-03-01,3557,40 Ave & 9 St,40.75742,-73.945133,283,291489
2405,2020-03-01,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,814,826383
2406,2020-03-01,3559,21 St & 38 Ave,40.7576314,-73.9391224,109,136234
2407,2020-03-01,3561,37 Ave & 35 St,40.7531106,-73.9279917,328,297297
2408,2020-03-01,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,645,556515
2409,2020-03-01,3563,28 St & 36 Ave,40.757186,-73.932719,305,309946
2410,2020-03-01,3564,21 St & 36 Ave,40.7601853,-73.9362726,233,203478
2411,2020-03-01,3565,36 Ave & 10 St,40.7614376,-73.9411265,446,483099
2412,2020-03-01,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,220,165343
2413,2020-03-01,3567,11 St & 35 Ave,40.7627442,-73.9391141,112,93710
2414,2020-03-01,3568,34 St & 35 Ave,40.7569332,-73.9262231,282,413635
2415,2020-03-01,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,458,940492
2416,2020-03-01,3570,35 Ave & 37 St,40.7557327,-73.9236611,304,291693
2417,2020-03-01,3571,Bedford Ave & Bergen St,40.676368,-73.952918,849,1862816
2418,2020-03-01,3572,34 Ave & 38 St,40.756913,-73.921631,722,782714
2419,2020-03-01,3573,35 St & 34 Ave,40.7580583,-73.9242751,290,261647
2420,2020-03-01,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,373,349247
2421,2020-03-01,3575,Crescent St & 34 Ave,40.76108,-73.930562,328,299734
2422,2020-03-01,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,878,906022
2423,2020-03-01,3577,34 Ave & 21 St,40.7628138,-73.9342862,189,192217
2424,2020-03-01,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,425,599442
2425,2020-03-01,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,558,609996
2426,2020-03-01,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,657,750790
2427,2020-03-01,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,708,673793
2428,2020-03-01,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,272,303679
2429,2020-03-01,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,476,1363520
2430,2020-03-01,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,852,954117
2431,2020-03-01,3585,Union St & Bedford Ave,40.6691783,-73.9554162,204,274044
2432,2020-03-01,3586,34 Ave & 13 St,40.7638753,-73.9364848,130,146771
2433,2020-03-01,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,201,237287
2434,2020-03-01,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,436,513018
2435,2020-03-01,3589,Broadway & 12 St,40.7668,-73.9347774,357,332247
2436,2020-03-01,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,146,268637
2437,2020-03-01,3591,21 St & 31 Dr,40.7659,-73.930819,443,322125
2438,2020-03-01,3592,Crescent St & Broadway,40.7633589,-73.9286471,493,394205
2439,2020-03-01,3593,31 St & Broadway,40.761584,-73.925921,831,599779
2440,2020-03-01,3595,35 St & Broadway,40.760339,-73.9222427,289,248010
2441,2020-03-01,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,178,3493054
2442,2020-03-01,3597,43 St & Broadway,40.7577284,-73.9166368,553,672337
2443,2020-03-01,3598,Newton Rd & 44 St,40.7595701,-73.9142678,240,872244
2444,2020-03-01,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,1054,4130901
2445,2020-03-01,3600,31 Ave & Steinway St,40.7611488,-73.9170071,396,396782
2446,2020-03-01,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,358,1060749
2447,2020-03-01,3602,31 Ave & 34 St,40.763154,-73.920827,501,785605
2448,2020-03-01,3603,31 Ave & 30 St,40.7647,-73.9240312,368,343071
2449,2020-03-01,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,428,2273581
2450,2020-03-01,3605,31 Ave & Crescent St,40.7658346,-73.9265474,258,592839
2451,2020-03-01,3606,49 Ave & 21 St,40.74252,-73.948852,307,371625
2452,2020-03-01,3607,31 Ave & 14 St,40.7682,-73.9322662,203,189644
2453,2020-03-01,3608,5 St & 51 Ave,40.7423737,-73.9566,264,245496
2454,2020-03-01,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,405,474716
2455,2020-03-01,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,351,409068
2456,2020-03-01,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,505,624690
2457,2020-03-01,3612,30 Ave & 21 St,40.7703743,-73.9286078,242,234768
2458,2020-03-01,3613,Center Blvd & 48 Ave,40.745038,-73.957539,591,698690
2459,2020-03-01,3614,Crescent St & 30 Ave,40.768692,-73.9249574,325,401033
2460,2020-03-01,3615,44 Dr & 21 St,40.748,-73.9460927,513,575486
2461,2020-03-01,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,472,1379481
2462,2020-03-01,3617,28 Ave & 35 St,40.7671,-73.9169858,361,377662
2463,2020-03-01,3618,27 St & Hunter St,40.7485,-73.941275,504,601724
2464,2020-03-01,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,395,320793
2465,2020-03-01,3620,11 St & 43 Ave,40.7519071,-73.9479119,139,120017
2466,2020-03-01,3621,27 Ave & 9 St,40.7739825,-73.9309134,189,167020
2467,2020-03-01,3622,E 128 St & Madison Ave,40.80756,-73.939182,356,2909203
2468,2020-03-01,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,483,589127
2469,2020-03-01,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,980,959398
2470,2020-03-01,3629,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,518,587639
2471,2020-03-01,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,848,2452152
2472,2020-03-01,3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351,1042,901718
2473,2020-03-01,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,4429,4598950
2474,2020-03-01,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,219,187677
2475,2020-03-01,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,163,211844
2476,2020-03-01,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,967,1031547
2477,2020-03-01,3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,369,524469
2478,2020-03-01,3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,298,289121
2479,2020-03-01,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,2760,3725489
2480,2020-03-01,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,893,772370
2481,2020-03-01,3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,136,185549
2482,2020-03-01,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,3314,3021017
2483,2020-03-01,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,933,664761
2484,2020-03-01,3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438843,1318,1331505
2485,2020-03-01,3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,789,762115
2486,2020-03-01,3674,Jay St & York St,40.70140317257725,-73.98672670125961,1612,2065790
2487,2020-03-01,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,578,736250
2488,2020-03-01,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,1931,1647442
2489,2020-03-01,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,2509,3749736
2490,2020-03-01,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,3852,3409093
2491,2020-03-01,3689,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028,578,587779
2492,2020-03-01,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,1076,1129977
2493,2020-03-01,3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,261,325215
2494,2020-03-01,3693,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,421,933784
2495,2020-03-01,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,1988,2147623
2496,2020-03-01,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,1938,1850394
2497,2020-03-01,3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,114,97973
2498,2020-03-01,3707,Lexington Ave & E 26 St,40.741459,-73.983293,3835,4244682
2499,2020-03-01,3708,W 13 St & 5 Ave,40.735445,-73.99431,2302,2217480
2500,2020-03-01,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,2575,2062058
2501,2020-03-01,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,4767,3707145
2502,2020-03-01,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,1892,1886018
2503,2020-03-01,3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,427,514609
2504,2020-03-01,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,1519,2233518
2505,2020-03-01,3716,40 Ave & Crescent St,40.7535992020056,-73.93795609474182,169,161591
2506,2020-03-01,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,2196,2131180
2507,2020-03-01,3720,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356,58,47686
2508,2020-03-01,3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,804,1940574
2509,2020-03-01,3723,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,695,733336
2510,2020-03-01,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,2878,4790809
2511,2020-03-01,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,1950,2152046
2512,2020-03-01,3726,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,721,934051
2513,2020-03-01,3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,357,283077
2514,2020-03-01,3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,488,533171
2515,2020-03-01,3731,W 47 St & 6 Ave,40.758397,-73.98255,1208,1235082
2516,2020-03-01,3733,Avenue C & E 18 St,40.730563,-73.973984,1729,1909579
2517,2020-03-01,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,1254,1230963
2518,2020-03-01,3735,W 30 St & 10 Ave,40.752694,-74.002353,2055,2407076
2519,2020-03-01,3736,E 12 St & Ave C,40.727243,-73.976831,1243,1116355
2520,2020-03-01,3737,Stanton St & Norfolk St,40.720747,-73.986274,1656,1557980
2521,2020-03-01,3738,Delancey St & Eldridge St,40.719383,-73.991479,875,1532063
2522,2020-03-01,3739,Perry St & Greenwich Ave,40.735918,-74.000939,938,1458090
2523,2020-03-01,3740,W Broadway & W Houston St,40.726378,-74.000472,878,835460
2524,2020-03-01,3744,1 Ave & E 5 St,40.725864,-73.986389,2211,1834344
2525,2020-03-01,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,507,732641
2526,2020-03-01,3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983,2776,3129974
2527,2020-03-01,3749,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,1697,1376345
2528,2020-03-01,3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,522,585208
2529,2020-03-01,3756,White St & Moore St,40.704508,-73.9351,304,312593
2530,2020-03-01,3757,Stagg St & Morgan Ave,40.710681,-73.93372,166,156140
2531,2020-03-01,3758,George St & Wilson Ave,40.702997,-73.92997,282,321870
2532,2020-03-01,3759,Irving Ave & Jefferson St,40.70538,-73.92535,251,328192
2533,2020-03-01,3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,242,266763
2534,2020-03-01,3761,Cedar St & Myrtle Ave,40.697842,-73.926241,225,307609
2535,2020-03-01,3762,3 Ave & Carroll St,40.677027,-73.9865,361,287578
2536,2020-03-01,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,308,346570
2537,2020-03-01,3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,172,192978
2538,2020-03-01,3765,Bushwick Ave & Stagg St,40.709897,-73.94008,119,122541
2539,2020-03-01,3766,Sharon St & Olive St,40.715353,-73.93856,428,689549
2540,2020-03-01,3767,Powers St & Olive St,40.71323,-73.93894,296,322626
2541,2020-03-01,3768,Waterbury St & Stagg St,40.71019,-73.93734,236,244249
2542,2020-03-01,3769,White St & Johnson Ave,40.707174,-73.93581,92,79131
2543,2020-03-01,3770,Central Ave & Flushing Ave,40.702831,-73.9333,188,224155
2544,2020-03-01,3771,McKibbin St & Bogart St,40.706237,-73.933871,337,554687
2545,2020-03-01,3772,Devoe St & Morgan Ave,40.713811,-73.93515,196,168897
2546,2020-03-01,3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,242,249518
2547,2020-03-01,3774,Knickerbocker Ave & George St,40.704425,-73.92836,285,314145
2548,2020-03-01,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,445,635309
2549,2020-03-01,3776,Central Ave & Starr Street,40.700003,-73.92834,225,560607
2550,2020-03-01,3777,Stockholm St & Wilson Ave,40.699304,-73.923044,276,360782
2551,2020-03-01,3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,207,1357624
2552,2020-03-01,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,128,181174
2553,2020-03-01,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,293,386867
2554,2020-03-01,3781,Greene Av & Myrtle Av,40.698568,-73.918877,197,293038
2555,2020-03-01,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,549,897822
2556,2020-03-01,3783,Cliff St & Fulton St,40.70838,-74.00495,1719,1945179
2557,2020-03-01,3785,W 42 St & 6 Ave,40.75492,-73.98455,1819,1549275
2558,2020-03-01,3786,Division St & Bowery,40.714193,-73.996732,1559,1252531
2559,2020-03-01,3787,Dock 72 Way & Market St,40.69985,-73.97141,406,366664
2560,2020-03-01,3789,Fulton St & Irving Pl,40.68186,-73.959432,496,421436
2561,2020-03-01,3790,Henry St & Middagh St,40.7003,-73.991581,707,646066
2562,2020-03-01,3793,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,258,209996
2563,2020-03-01,3795,10 St & 2 Ave,40.671907,-73.993612,150,138151
2564,2020-03-01,3798,W 40 St & 5 Ave,40.752269,-73.982079,1855,1820971
2565,2020-03-01,3799,6 Ave & W 34 St,40.74964,-73.98805,2903,3037170
2566,2020-03-01,3803,Bedford Ave & Montgomery St,40.665816,-73.956934,174,244286
2567,2020-03-01,3804,Front St & Jay St,40.702461,-73.986842,1025,1274089
2568,2020-03-01,3808,24 St & 41 Ave,40.752474,-73.939991,348,299139
2569,2020-03-01,3809,W 55 St & 6 Ave,40.763189,-73.978434,2227,2110328
2570,2020-03-01,3811,27 Ave & 3 St,40.77485,-73.9342,138,338340
2571,2020-03-01,3812,University Pl & E 14 St,40.734814,-73.992085,4266,4013392
2572,2020-03-01,3814,E 56 St & Madison Ave,40.761573,-73.972628,817,808864
2573,2020-03-01,3815,E 51 St & 2 Ave,40.755293,-73.967641,1424,1500886
2574,2020-03-01,3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,49,52235
2575,2020-03-01,3817,Withers St & Kingsland Ave,40.71773,-73.94051,145,151528
2576,2020-03-01,3818,Calyer St & Jewel St,40.72984,-73.94839,399,439210
2577,2020-03-01,3819,Green St & McGuinness Blvd,40.73396,-73.95204,120,120196
2578,2020-03-01,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,261,1165430
2579,2020-03-01,3821,Evergreen Ave & Noll St,40.70106,-73.93318,195,240212
2580,2020-03-01,3822,Bushwick Ave & Forrest St,40.70076,-73.93641,119,164950
2581,2020-03-01,3823,Beaver St & Fayette St,40.70099,-73.93921,246,295836
2582,2020-03-01,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,93,1428160
2583,2020-03-01,3825,Broadway & Furman Ave,40.68139,-73.90756,64,107482
2584,2020-03-01,3826,Moffat St & Bushwick,40.68458,-73.90925,80,135126
2585,2020-03-01,3827,Halsey St & Broadway,40.68565,-73.91564,236,1143631
2586,2020-03-01,3828,Eldert St & Bushwick Ave,40.68652,-73.91321,96,211854
2587,2020-03-01,3829,Central Ave & Decatur St,40.6882,-73.90798,92,103458
2588,2020-03-01,3830,Halsey St & Evergreen Ave,40.68858,-73.91227,67,448907
2589,2020-03-01,3831,Broadway & Hancock St,40.68663,-73.9168,166,205476
2590,2020-03-01,3832,Central Ave & Weirfield St,40.69055,-73.91181,116,363653
2591,2020-03-01,3833,Madison St & Evergreen Ave,40.69122,-73.91693,77,129264
2592,2020-03-01,3834,Irving Ave & Halsey St,40.69467,-73.90663,141,124756
2593,2020-03-01,3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974,131,119333
2594,2020-03-01,3836,Bushwick Ave & Linden St,40.69146,-73.92146,132,148576
2595,2020-03-01,3837,Broadway & Kosciuszko St,40.69329,-73.92852,213,270634
2596,2020-03-01,3838,Bushwick Ave & Harman St,40.69356,-73.92524,153,346604
2597,2020-03-01,3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,91,87137
2598,2020-03-01,3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,153,140869
2599,2020-03-01,3841,Menahan St & Central Ave,40.69543,-73.9196,120,173903
2600,2020-03-01,3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,152,182619
2601,2020-03-01,3843,Myrtle Ave & Grove St,40.69905,-73.91516,101,114424
2602,2020-03-01,3844,Myrtle Ave & Linden St,40.69943,-73.91337,157,192061
2603,2020-03-01,3845,Irving Ave & Harman St,40.70108,-73.9179,185,274634
2604,2020-03-01,3846,Central Ave & Himrod St,40.69676,-73.92302,128,129691
2605,2020-03-01,3847,Cedar St & Evergreen Ave,40.69671,-73.92807,113,145309
2606,2020-03-01,3848,Suydam St & Broadway,40.69544,-73.93223,254,301736
2607,2020-03-01,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,84,96429
2608,2020-03-01,3850,Jefferson St & Cypress Ave,40.70907,-73.92157,140,163826
2609,2020-03-01,3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,56,54751
2610,2020-03-01,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,80,82945
2611,2020-03-01,3853,Harrison Pl & Porter Ave,40.70686,-73.92851,94,108393
2612,2020-03-01,3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,138,114654
2613,2020-03-01,3855,Frost St & Debevoise Ave,40.71882,-73.93948,56,65731
2614,2020-03-01,3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,567,569181
2615,2020-03-01,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,266,217800
2616,2020-03-01,3858,Kent St & McGuinness Blvd,40.73124,-73.95161,205,175954
2617,2020-03-01,3859,Lorimer St & Calyer St,40.72795,-73.95414,413,331395
2618,2020-03-01,3860,Wilson Ave & Troutman St,40.70166,-73.92754,244,755420
2619,2020-03-01,3861,Menahan St & Wyckoff Ave,40.70113,-73.91422,102,109793
2620,2020-03-01,3862,Linden St & Knickerbocker Ave,40.69714,-73.91566,39,44056
2621,2020-03-01,3863,Central Ave & Woodbine St,40.69296,-73.91605,160,184186
2622,2020-03-01,3864,Central Ave & Covert St,40.68929,-73.90951,92,183455
2623,2020-03-01,3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,79,105960
2624,2020-03-01,3866,Wilson Ave & Moffat St,40.68906,-73.90506,114,285957
2625,2020-03-01,3867,Somers St & Broadway,40.67945,-73.90474,29,38972
2626,2020-03-01,3868,Knickerbocker Ave & Halsey St,40.693,-73.90824,108,116877
2627,2020-03-01,3869,Van Buren St & Broadway,40.692,-73.92617,162,179572
2628,2020-03-01,3870,Melrose St & Broadway,40.697481,-73.935877,394,367184
2629,2020-03-01,3871,Bushwick Ave & Furman Ave,40.68281,-73.90623,42,57756
2630,2020-03-01,3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,51,41340
